#Meteorological data for Loobos (from PALS), 1997-.
#1 years of 30 minute data.
#    Down  Down      Rainfall      Snowfall     Air       Wind                 Specific
#    SWR   LWR        rate           rate      temp.      speed     Pressure   humidity
# (W m-2) (W m-2)  (kg m-2 s-1) (kg m-2 s-1)   (K)       (m s-1) )   (Pa)      (kg kg-1)
    0.0  252.2     0.000e+00     0.000e+00   268.560     1.240     101003.4   2.687e-03
    0.0  250.8     0.000e+00     0.000e+00   268.200     1.690     101002.9   2.614e-03
    0.0  250.6     0.000e+00     0.000e+00   268.130     2.100     101002.8   2.601e-03
    0.0  250.1     0.000e+00     0.000e+00   267.990     1.000     101002.7   2.573e-03
   10.7  248.5     0.000e+00     0.000e+00   267.560     1.690     101002.2   2.490e-03
   33.6  249.6     0.000e+00     0.000e+00   267.860     1.980     101002.5   2.547e-03
   42.4  250.7     0.000e+00     0.000e+00   268.160     1.430     101002.9   2.606e-03
   52.4  251.0     0.000e+00     0.000e+00   268.250     0.840     101003.0   2.624e-03
   73.7  253.3     0.000e+00     0.000e+00   268.850     1.180     101003.7   2.747e-03
   98.4  255.8     0.000e+00     0.000e+00   269.490     0.860     101004.5   2.883e-03
  119.7  257.9     0.000e+00     0.000e+00   270.050     1.070     101005.1   3.007e-03
   93.6  259.6     0.000e+00     0.000e+00   270.470     0.790     101005.6   3.103e-03
   97.2  261.2     0.000e+00     0.000e+00   270.880     0.680     101006.1   3.200e-03
  100.2  262.9     0.000e+00     0.000e+00   271.310     0.470     101006.6   3.304e-03
   79.4  263.3     0.000e+00     0.000e+00   271.400     1.110     101006.7   3.326e-03
   74.5  264.0     0.000e+00     0.000e+00   271.570     0.700     101006.9   3.368e-03
   56.2  264.4     0.000e+00     0.000e+00   271.710     0.810     101007.1   3.386e-03
   44.3  264.8     0.000e+00     0.000e+00   271.800     0.650     101007.2   3.416e-03
   31.8  264.8     0.000e+00     0.000e+00   271.780     1.410     101007.2   3.411e-03
   28.5  264.4     0.000e+00     0.000e+00   271.720     0.380     101007.1   3.382e-03
   20.4  264.5     0.000e+00     0.000e+00   271.730     0.540     101007.1   3.381e-03
    0.5  263.5     0.000e+00     0.000e+00   271.500     1.180     101006.8   3.321e-03
    0.0  262.4     0.000e+00     0.000e+00   271.210     0.820     101006.5   3.266e-03
    0.0  262.7     0.000e+00     0.000e+00   271.270     0.840     101006.6   3.278e-03
    0.0  262.3     0.000e+00     0.000e+00   271.190     1.530     101006.5   3.258e-03
    0.0  261.9     0.000e+00     0.000e+00   271.080     1.430     101006.3   3.235e-03
    0.0  260.6     0.000e+00     0.000e+00   270.740     1.490     101005.9   3.167e-03
    0.0  260.9     0.000e+00     0.000e+00   270.810     1.820     101006.0   3.183e-03
    0.0  260.0     0.000e+00     0.000e+00   270.590     1.710     101005.8   3.125e-03
    0.0  258.4     0.000e+00     0.000e+00   270.180     1.150     101005.3   3.021e-03
    0.0  255.8     0.000e+00     0.000e+00   269.510     0.740     101004.5   2.887e-03
    0.0  256.6     0.000e+00     0.000e+00   269.710     0.840     101004.7   2.931e-03
    0.0  258.6     0.000e+00     0.000e+00   270.220     1.270     101005.3   3.046e-03
    0.0  257.3     0.000e+00     0.000e+00   269.890     0.820     101004.9   2.971e-03
    0.0  254.9     0.000e+00     0.000e+00   269.270     1.350     101004.2   2.836e-03
    0.0  254.2     0.000e+00     0.000e+00   269.090     1.990     101004.0   2.797e-03
    0.2  255.3     0.000e+00     0.000e+00   269.360     0.630     101004.3   2.855e-03
    0.2  256.1     0.000e+00     0.000e+00   269.590     0.520     101004.6   2.905e-03
    0.2  257.1     0.000e+00     0.000e+00   269.840     0.470     101004.9   2.960e-03
    0.8  258.4     0.000e+00     0.000e+00   270.160     0.480     101005.3   3.032e-03
    0.0  259.5     0.000e+00     0.000e+00   270.440     0.430     101005.6   3.096e-03
    0.0  260.6     0.000e+00     0.000e+00   270.740     0.840     101005.9   3.167e-03
    0.0  262.2     0.000e+00     0.000e+00   271.120     0.730     101006.4   3.257e-03
    0.0  262.9     0.000e+00     0.000e+00   271.310     0.580     101006.6   3.304e-03
    0.0  263.8     0.000e+00     0.000e+00   271.530     0.570     101006.9   3.358e-03
    0.0  264.0     0.000e+00     0.000e+00   271.590     0.700     101006.9   3.373e-03
    0.0  265.7     0.000e+00     0.000e+00   272.010     0.910     101007.4   3.480e-03
    0.0  266.8     0.000e+00     0.000e+00   272.280     1.200     101007.7   3.550e-03
    0.0  268.0     0.000e+00     0.000e+00   272.560     1.130     101008.1   3.624e-03
    0.0  268.9     0.000e+00     0.000e+00   272.770     1.080     101008.3   3.680e-03
    0.0  269.9     0.000e+00     0.000e+00   273.020     1.570     101008.6   3.748e-03
    0.6  270.8     0.000e+00     0.000e+00   273.240     1.520     101008.9   3.809e-03
    4.2  271.2     0.000e+00     0.000e+00   273.330     1.100     101009.0   3.834e-03
   12.3  271.3     0.000e+00     0.000e+00   273.350     1.120     101009.0   3.840e-03
   35.5  272.0     0.000e+00     0.000e+00   273.530     1.180     101009.2   3.891e-03
   57.3  273.1     0.000e+00     0.000e+00   273.780     0.890     101009.5   3.962e-03
   69.4  275.0     1.111e-04     0.000e+00   274.230     1.110     101010.0   4.094e-03
   87.0  276.9     0.000e+00     0.000e+00   274.660     1.110     101010.5   4.223e-03
   93.7  278.8     0.000e+00     0.000e+00   275.110     1.150     101011.0   4.363e-03
   98.7  280.0     0.000e+00     0.000e+00   275.380     1.600     101011.3   4.449e-03
   91.8  281.4     0.000e+00     0.000e+00   275.680     1.790     101011.6   4.546e-03
   83.1  282.1     0.000e+00     0.000e+00   275.850     2.130     101011.8   4.601e-03
   69.3  283.0     0.000e+00     0.000e+00   276.050     1.740     101012.1   4.668e-03
   47.7  282.8     0.000e+00     0.000e+00   276.010     1.490     101012.0   4.654e-03
   44.4  281.9     0.000e+00     0.000e+00   275.810     1.550     101011.8   4.588e-03
   45.8  281.5     0.000e+00     0.000e+00   275.720     1.150     101011.7   4.559e-03
   30.3  281.5     0.000e+00     0.000e+00   275.710     1.500     101011.7   4.555e-03
   16.3  281.8     0.000e+00     0.000e+00   275.780     1.450     101011.8   4.578e-03
   19.5  282.3     0.000e+00     0.000e+00   275.880     1.160     101011.9   4.611e-03
    3.2  281.1     0.000e+00     0.000e+00   275.620     1.380     101011.6   4.526e-03
    0.0  280.8     0.000e+00     0.000e+00   275.550     1.600     101011.5   4.503e-03
    0.0  281.4     0.000e+00     0.000e+00   275.680     1.210     101011.6   4.546e-03
    0.0  281.4     0.000e+00     0.000e+00   275.680     0.980     101011.6   4.546e-03
    0.0  281.1     0.000e+00     0.000e+00   275.630     1.050     101011.6   4.529e-03
    0.0  281.5     0.000e+00     0.000e+00   275.700     1.290     101011.7   4.552e-03
    0.0  281.5     0.000e+00     0.000e+00   275.710     1.330     101011.7   4.555e-03
    0.0  281.4     0.000e+00     0.000e+00   275.680     1.800     101011.6   4.546e-03
    0.0  281.6     0.000e+00     0.000e+00   275.730     1.640     101011.7   4.562e-03
    0.0  282.0     0.000e+00     0.000e+00   275.820     1.650     101011.8   4.591e-03
    0.0  282.2     0.000e+00     0.000e+00   275.870     1.530     101011.9   4.608e-03
    0.0  282.1     0.000e+00     0.000e+00   275.840     1.150     101011.8   4.598e-03
    0.0  282.1     0.000e+00     0.000e+00   275.850     1.690     101011.8   4.601e-03
    0.0  281.9     0.000e+00     0.000e+00   275.810     1.580     101011.8   4.588e-03
    0.0  281.4     0.000e+00     0.000e+00   275.690     1.440     101011.7   4.549e-03
    0.0  280.8     0.000e+00     0.000e+00   275.550     1.250     101011.5   4.503e-03
    0.0  280.3     0.000e+00     0.000e+00   275.430     1.320     101011.4   4.465e-03
    0.0  279.8     0.000e+00     0.000e+00   275.320     0.970     101011.2   4.429e-03
    0.0  279.4     0.000e+00     0.000e+00   275.240     0.700     101011.1   4.404e-03
    0.0  279.2     1.111e-04     0.000e+00   275.190     0.750     101011.1   4.388e-03
    0.0  279.2     0.000e+00     0.000e+00   275.190     0.960     101011.1   4.388e-03
    0.0  279.5     0.000e+00     0.000e+00   275.260     1.490     101011.2   4.410e-03
    0.0  279.7     0.000e+00     0.000e+00   275.310     1.320     101011.2   4.426e-03
    0.0  279.9     0.000e+00     0.000e+00   275.340     1.750     101011.3   4.436e-03
    0.0  280.0     0.000e+00     0.000e+00   275.370     1.300     101011.3   4.445e-03
    0.0  279.7     0.000e+00     0.000e+00   275.310     2.150     101011.2   4.426e-03
    0.0  279.5     0.000e+00     0.000e+00   275.250     1.970     101011.2   4.407e-03
    0.0  279.4     0.000e+00     0.000e+00   275.230     1.880     101011.1   4.401e-03
    0.0  279.1     0.000e+00     0.000e+00   275.170     1.850     101011.1   4.382e-03
    0.0  278.2     0.000e+00     0.000e+00   274.960     1.630     101010.8   4.316e-03
    0.3  276.9     0.000e+00     0.000e+00   274.670     2.090     101010.5   4.227e-03
    5.4  276.1     0.000e+00     0.000e+00   274.490     2.060     101010.3   4.172e-03
   16.5  276.0     0.000e+00     0.000e+00   274.450     1.600     101010.2   4.160e-03
   28.3  276.4     0.000e+00     0.000e+00   274.550     1.240     101010.4   4.190e-03
   38.8  277.2     0.000e+00     0.000e+00   274.740     1.490     101010.6   4.248e-03
   57.1  277.6     0.000e+00     0.000e+00   274.820     1.000     101010.7   4.273e-03
   58.1  278.5     0.000e+00     0.000e+00   275.030     0.870     101010.9   4.338e-03
   59.3  278.6     0.000e+00     0.000e+00   275.050     0.610     101010.9   4.344e-03
   91.8  279.1     0.000e+00     0.000e+00   275.170     0.780     101011.1   4.382e-03
   95.0  279.4     0.000e+00     0.000e+00   275.230     0.640     101011.1   4.401e-03
   71.8  280.3     0.000e+00     0.000e+00   275.450     0.310     101011.4   4.471e-03
   77.8  280.7     0.000e+00     0.000e+00   275.530     0.110     101011.5   4.497e-03
   55.0  280.3     0.000e+00     0.000e+00   275.450     1.190     101011.4   4.471e-03
   54.3  280.5     0.000e+00     0.000e+00   275.490     1.080     101011.4   4.484e-03
   47.1  280.5     0.000e+00     0.000e+00   275.490     0.900     101011.4   4.484e-03
   29.8  280.5     0.000e+00     0.000e+00   275.480     0.930     101011.4   4.481e-03
   24.9  280.1     0.000e+00     0.000e+00   275.400     1.240     101011.3   4.455e-03
   11.0  280.0     0.000e+00     0.000e+00   275.380     1.200     101011.3   4.449e-03
    2.0  280.0     0.000e+00     0.000e+00   275.380     0.710     101011.3   4.449e-03
    0.0  279.9     0.000e+00     0.000e+00   275.350     0.630     101011.3   4.439e-03
    0.0  279.6     0.000e+00     0.000e+00   275.280     0.900     101011.2   4.417e-03
    0.0  279.3     0.000e+00     0.000e+00   275.210     0.840     101011.1   4.395e-03
    0.0  278.8     0.000e+00     0.000e+00   275.110     0.640     101011.0   4.363e-03
    0.0  278.5     0.000e+00     0.000e+00   275.040     0.440     101010.9   4.341e-03
    0.0  278.1     0.000e+00     0.000e+00   274.930     0.720     101010.8   4.307e-03
    0.0  277.8     0.000e+00     0.000e+00   274.880     0.560     101010.7   4.291e-03
    0.0  277.8     0.000e+00     0.000e+00   274.860     0.280     101010.7   4.285e-03
    0.0  277.7     0.000e+00     0.000e+00   274.840     0.260     101010.7   4.279e-03
    0.0  277.7     0.000e+00     0.000e+00   274.840     0.210     101010.7   4.279e-03
    0.0  277.4     0.000e+00     0.000e+00   274.790     0.170     101010.6   4.263e-03
    0.0  277.4     0.000e+00     0.000e+00   274.780     0.030     101010.6   4.260e-03
    0.0  277.3     0.000e+00     0.000e+00   274.750     0.350     101010.6   4.251e-03
    0.0  277.4     0.000e+00     0.000e+00   274.780     0.420     101010.6   4.260e-03
    0.0  277.0     0.000e+00     0.000e+00   274.690     0.720     101010.5   4.233e-03
    0.0  276.7     0.000e+00     0.000e+00   274.610     0.460     101010.4   4.208e-03
    0.0  276.6     0.000e+00     0.000e+00   274.600     0.690     101010.4   4.205e-03
    0.0  276.4     0.000e+00     0.000e+00   274.550     0.570     101010.4   4.190e-03
    0.0  275.2     0.000e+00     0.000e+00   274.280     0.770     101010.1   4.109e-03
    0.0  274.9     0.000e+00     0.000e+00   274.210     0.870     101010.0   4.088e-03
    0.0  275.9     0.000e+00     0.000e+00   274.430     0.380     101010.2   4.154e-03
    0.0  274.7     0.000e+00     0.000e+00   274.150     0.360     101009.9   4.070e-03
    0.0  274.1     0.000e+00     0.000e+00   274.020     0.980     101009.8   4.032e-03
    0.0  274.2     0.000e+00     0.000e+00   274.040     0.660     101009.8   4.038e-03
    0.0  275.4     0.000e+00     0.000e+00   274.320     0.910     101010.1   4.121e-03
    0.0  276.1     1.111e-04     0.000e+00   274.480     1.290     101010.3   4.169e-03
    0.0  276.6     0.000e+00     0.000e+00   274.600     1.240     101010.4   4.205e-03
    0.0  276.9     0.000e+00     0.000e+00   274.660     1.020     101010.5   4.223e-03
    0.0  276.9     0.000e+00     0.000e+00   274.660     0.890     101010.5   4.223e-03
    0.2  276.8     0.000e+00     0.000e+00   274.650     1.140     101010.5   4.220e-03
    9.7  277.0     0.000e+00     0.000e+00   274.690     1.140     101010.5   4.233e-03
   12.4  278.6     0.000e+00     0.000e+00   275.050     1.090     101010.9   4.344e-03
   14.0  278.7     0.000e+00     0.000e+00   275.070     0.470     101011.0   4.350e-03
   21.3  278.5     0.000e+00     0.000e+00   275.040     0.490     101010.9   4.341e-03
   31.0  279.1     0.000e+00     0.000e+00   275.170     0.260     101011.1   4.382e-03
   39.7  279.8     0.000e+00     0.000e+00   275.330     0.540     101011.2   4.433e-03
   48.5  280.8     0.000e+00     0.000e+00   275.560     0.990     101011.5   4.507e-03
   48.8  280.9     0.000e+00     0.000e+00   275.580     1.030     101011.5   4.513e-03
   53.4  281.1     0.000e+00     0.000e+00   275.620     0.870     101011.6   4.526e-03
   49.9  281.8     0.000e+00     0.000e+00   275.770     0.880     101011.8   4.575e-03
   48.4  282.2     0.000e+00     0.000e+00   275.870     0.720     101011.9   4.608e-03
   41.4  282.4     0.000e+00     0.000e+00   275.920     0.840     101011.9   4.624e-03
   33.8  281.7     0.000e+00     0.000e+00   275.750     1.050     101011.7   4.568e-03
   27.6  282.6     0.000e+00     0.000e+00   275.950     1.130     101012.0   4.634e-03
   20.8  282.3     0.000e+00     0.000e+00   275.900     1.150     101011.9   4.618e-03
   12.5  282.1     0.000e+00     0.000e+00   275.840     1.050     101011.8   4.598e-03
    5.1  281.6     0.000e+00     0.000e+00   275.740     1.120     101011.7   4.565e-03
    0.6  281.5     0.000e+00     0.000e+00   275.700     0.660     101011.7   4.552e-03
    0.0  281.3     0.000e+00     0.000e+00   275.670     0.690     101011.6   4.542e-03
    0.0  281.5     0.000e+00     0.000e+00   275.700     0.940     101011.7   4.552e-03
    0.0  281.4     0.000e+00     0.000e+00   275.680     1.080     101011.6   4.546e-03
    0.0  280.7     0.000e+00     0.000e+00   275.540     1.220     101011.5   4.500e-03
    0.0  280.1     0.000e+00     0.000e+00   275.400     1.000     101011.3   4.455e-03
    0.0  279.9     0.000e+00     0.000e+00   275.350     1.130     101011.3   4.439e-03
    0.0  279.8     0.000e+00     0.000e+00   275.330     1.190     101011.2   4.433e-03
    0.0  279.8     0.000e+00     0.000e+00   275.320     1.380     101011.2   4.429e-03
    0.0  279.6     0.000e+00     0.000e+00   275.280     1.510     101011.2   4.417e-03
    0.0  279.5     0.000e+00     0.000e+00   275.260     1.150     101011.2   4.410e-03
    0.0  279.2     0.000e+00     0.000e+00   275.190     1.270     101011.1   4.388e-03
    0.0  279.1     0.000e+00     0.000e+00   275.160     1.080     101011.1   4.379e-03
    0.0  279.0     0.000e+00     0.000e+00   275.150     1.170     101011.0   4.376e-03
    0.0  278.9     0.000e+00     0.000e+00   275.130     1.240     101011.0   4.369e-03
    0.0  278.6     0.000e+00     0.000e+00   275.050     1.370     101010.9   4.344e-03
    0.0  278.4     0.000e+00     0.000e+00   275.010     1.100     101010.9   4.332e-03
    0.0  278.2     0.000e+00     0.000e+00   274.970     1.060     101010.8   4.319e-03
    0.0  278.4     0.000e+00     0.000e+00   275.010     1.580     101010.9   4.332e-03
    0.0  278.1     0.000e+00     0.000e+00   274.930     1.440     101010.8   4.307e-03
    0.0  278.1     0.000e+00     0.000e+00   274.940     1.730     101010.8   4.310e-03
    0.0  278.1     0.000e+00     0.000e+00   274.930     1.990     101010.8   4.307e-03
    0.0  277.8     0.000e+00     0.000e+00   274.860     1.950     101010.7   4.285e-03
    0.0  275.9     0.000e+00     0.000e+00   274.430     2.180     101010.2   4.154e-03
    0.0  273.9     0.000e+00     0.000e+00   273.970     2.270     101009.7   4.017e-03
    0.0  272.9     0.000e+00     0.000e+00   273.730     2.300     101009.4   3.948e-03
